id,property_cost,monthly_income,current_total_emi,interest_rate,loan_amount,tenure,interest_amount,offer_processing_fees,offer_emi,Success
7037,,36000,0,9.9,"18,27,062",15,"17,27,300","1,200","19,745",0
7042,4000000,30000,0,9.9,"32,00,000",20,"42,62,324","1,200","31,093",0
7043,4000000,30000,0,9.9,"32,00,000",20,"42,62,324","10,000","31,093",0
7044,4000000,30000,0,9.9,"32,00,000",20,"42,88,058","5,000","31,199",0
7047,4700000,36489,0,9.9,"37,60,000",20,"50,08,376","10,000","36,534",0
7048,2700000,61000,7530,9.85,"20,00,000",20,"26,64,018",0,"19,433",0
7052,700000,15000,0,9.95,"6,30,000",20,"8,44,373","5,000","6,142",0
7058,4000000,175000,0,9.9,"21,00,000",15,"19,85,247","1,200","22,695",0
7066,2350000,50000,0,9.9,"19,00,000",20,"25,31,003","10,000","18,461",0
7071,2000000,30000,0,9.9,"14,00,000",7,"5,61,437","5,000","23,350",0
7072,2000000,30000,0,10.25,"14,00,000",7,"5,67,558","5,000","23,422",0
7073,2000000,30000,0,9.9,"14,00,000",7,"5,58,383","7,000","23,314",0
7075,,400000,0,9.9,"40,00,000",6,"13,49,981","10,000","74,305",0
7079,3000000,85000,0,9.9,"24,00,000",20,"31,97,140","1,200","23,319",0
7080,2500000,35000,0,9.9,"17,50,000",20,"23,31,479","8,750","17,003",0
7081,2900000,35000,0,9.9,"25,00,000",20,"33,50,162","5,000","24,374",0
7083,3000000,40000,0,9.9,"21,00,000",20,"28,14,222","2,810","20,474",0
7085,3000000,85000,0,9.9,"24,00,000",20,"31,97,140","10,000","23,319",0
7086,3000000,85000,0,9.9,"24,00,000",20,"31,97,140","10,000","23,319",0
7089,1200000,18500,0,9.9,"8,40,000",30,"18,37,611","1,200","7,433",0
7090,1200000,18500,0,9.9,"9,50,000",20,"12,73,125","2,810","9,262",0
7091,,20000,0,9.9,"13,00,000",25,"22,86,157","5,000","11,950",0
7092,,92200,22500,9.9,"40,00,000",25,"70,32,452","5,000","36,771",0
7093,4500000,50000,0,9.95,"25,00,000",20,"33,50,162","10,000","24,374",0
7094,4500000,50000,0,9.9,"25,00,000",20,"33,30,155","10,000","24,291",0
7103,,34000,0,9.9,"17,25,558",20,"22,98,666","5,000","16,766",0
7104,,34000,0,9.9,"17,25,000",20,"22,97,696","10,000","16,761",0
7105,0,26000,5400,9.95,"5,00,000",5,"1,39,635","5,000","10,660",0
7107,,34000,0,10.2,"17,25,000",20,"23,80,708","5,000","17,106",0
7108,0,26000,5400,9.9,"5,00,000",5,"1,39,635","5,000","10,660",0
7109,500000,30000,6000,9.9,"3,50,000",15,"3,30,993","1,200","3,782",0
7111,500000,30000,6000,9.95,"3,50,000",10,"2,08,561","5,000","4,654",0
7113,4200000,24000,0,9.95,"22,00,000",15,"20,91,994","5,000","23,843",0
7122,0,60000,0,9.85,"40,00,000",20,"52,58,038","1,999","38,574",0
7123,0,60000,0,9.9,"40,00,000",20,"53,59,939","5,000","38,999",0
7125,,8000,0,9.9,"11,00,000",20,"14,65,289","1,200","10,688",0
7126,0,36700,0,9.95,"25,00,000",25,"43,95,150","5,000","22,982",0
7127,,8000,0,9.9,"11,00,000",20,"14,74,370","5,000","10,724",0
7128,0,30000,0,9.9,"15,22,551",20,"20,28,515","1,200","14,793",0
7129,0,30000,0,9.9,"15,22,551",20,"20,40,462","2,810","14,844",0
7130,1775000,24000,0,11.75,"14,05,800",30,"37,03,532","5,000","14,190",0
7131,3100000,50000,0,9.9,"24,80,000",20,"33,03,341","10,000","24,097",0
7133,3100000,50000,0,9.9,"21,70,000",20,"28,90,886","10,000","21,084",0
7136,1775000,24000,0,9.9,"13,00,000",20,"17,31,850","1,200","12,631",0
7137,1775000,24000,0,9.9,"13,00,000",20,"17,31,850","6,500","12,631",0
7138,1775000,24000,0,9.9,"13,00,000",20,"17,42,341","5,000","12,674",0
7140,1775000,24000,0,9.9,"13,00,000",20,"17,42,341","5,000","12,674",0
7143,2000000,54166,0,9.95,"15,12,000",10,"9,00,925","5,000","20,106",0
7149,,19000,0,9.95,"12,50,000",20,"16,75,081","5,000","12,187",0
7154,3000000,22000,0,9.95,"10,00,000",15,"9,50,841","5,000","10,838",0
7156,,30000,0,9.9,"25,00,000",20,"33,30,155","10,000","24,291",0
7157,,30000,0,9.9,"25,00,000",20,"33,30,155","5,000","24,291",0
7158,,30000,0,9.9,"25,00,000",20,"33,30,155","12,500","24,291",0
7159,3400000,85000,0,9.95,"24,50,000",20,"32,82,902","5,000","23,887",0
7161,3400000,85000,0,9.9,"23,80,000",20,"31,70,325","1,200","23,125",0
7162,3400000,85000,0,9.85,"23,80,000",20,"31,70,325",0,"23,125",0
7166,4500000,50000,12000,9.9,"14,30,275",20,"19,05,286","7,151","13,897",0
7167,3000000,90000,23000,9.9,"23,76,000",15,"22,46,111","10,000","25,678",0
7175,10000000,100000,0,9.9,"50,75,172",20,"67,60,130","1,200","49,313",0
7178,3000000,90000,23000,9.9,"23,76,000",15,"22,59,219","5,000","25,751",0
7179,3000000,90000,23000,9.9,"23,76,000",20,"31,84,021","5,000","23,165",0
7180,23500000,135000,0,9.9,"87,90,000",25,"1,54,51,982","5,000","80,806",1
7181,23500000,135000,0,9.95,"95,40,000",25,"1,67,71,164","5,000","87,700",0
7182,1500000,26500,0,9.9,"8,00,000",12,"5,83,514","1,200","9,606",0
7186,950000,15000,0,9.9,"6,00,000",10,"3,57,559","2,810","7,978",0
7187,2700000,61000,7530,9.9,"20,00,000",20,"26,64,018","10,000","19,433",0
7190,4700000,36489,0,9.9,"37,60,000",20,"50,08,376","10,000","36,534",0
7192,5000000,166666,14905,9.85,"40,00,000",20,"53,28,037",0,"38,866",0
7193,,45000,0,9.9,"15,10,221",30,"33,01,192","7,551","13,365",0
7194,,23000,3687,9.9,"15,13,299",18,"17,76,008","1,200","15,228",0
7196,5000000,166666,14905,9.85,"40,00,000",20,"52,58,038","1,999","38,574",0
7197,5000000,166666,14905,9.9,"40,00,000",20,"53,28,037","10,000","38,866",1
7205,4500000,120000,0,9.95,"36,00,000",20,"48,23,999","5,000","35,099",0
7208,4500000,120000,0,9.9,"36,00,000",20,"47,95,445","10,000","34,979",0
7209,0,29200,11000,9.95,"15,33,742",30,"33,75,032","5,000","13,629",0
7211,0,45000,0,9.9,"15,10,221",20,"20,11,661","5,000","14,674",0
7212,0,45000,0,10.2,"15,10,221",20,"20,84,365","5,000","14,976",0
7215,3500000,70000,28500,9.85,"25,00,000",15,"23,63,356",0,"27,018",0
7216,3500000,70000,28500,9.9,"25,00,000",15,"23,63,356","1,200","27,018",0
7217,3500000,70000,28500,9.9,"25,00,000",15,"23,63,356","10,000","27,018",0
7218,3500000,75000,0,9.9,"28,00,000",20,"37,29,732","1,200","27,206",0
7219,3500000,70000,28500,9.9,"25,00,000",15,"23,63,356","10,000","27,018",0
7220,12000000,91000,0,9.95,"89,76,000",30,"1,97,41,458","5,000","79,767",0
7221,3500000,75000,0,9.9,"28,00,000",20,"37,52,117","5,000","27,299",1
7231,0,28000,0,9.9,"12,00,000",20,"15,98,834","1,200","11,659",0
7232,2200000,50000,0,9.9,"16,00,000",20,"21,31,426","8,000","15,546",0
7235,0,28000,0,9.95,"12,00,000",20,"16,08,355","5,000","11,699",0
7238,2200000,50000,0,9.9,"16,00,000",20,"21,31,426","10,000","15,546",0
7243,21600000,475000,0,9.9,"1,38,81,841",30,"3,03,44,517","10,000","1,22,850",0
7244,4000000,45000,0,9.9,"20,90,139",15,"19,76,030","1,200","22,588",0
7247,4000000,45000,0,9.95,"21,00,000",15,"19,96,958","10,000","22,759",0
7248,4000000,45000,0,9.95,"21,00,000",15,"19,96,958","10,000","22,759",0
7250,4000000,45000,0,9.95,"21,00,000",15,"19,96,958","5,000","22,759",0
7251,10000000,100000,0,9.85,"50,75,172",20,"66,71,582","1,999","48,942",0
7252,3000000,20000,0,9.95,"10,15,034",20,"13,60,308","5,000","9,896",0
7253,3000000,20000,0,10.2,"12,00,000",20,"16,56,047","5,000","11,900",0
7257,1700000,20940,0,9.95,"12,00,000",15,"11,41,153","5,000","13,005",0
7259,5000000,25000,0,9.85,"25,37,586",20,"33,80,329",0,"24,656",0
7267,13000000,160000,0,9.85,"97,22,327",20,"1,29,50,226",0,"94,467",0
7268,13000000,160000,0,9.9,"81,20,275",20,"1,08,16,102","10,000","78,901",0
7271,13000000,160000,0,9.9,"97,00,000",20,"1,29,20,518","15,000","94,250",0
7273,21600000,475000,0,9.85,"1,72,58,000",20,"2,26,85,043","1,999","1,66,429",0
7274,21600000,4750000,0,9.9,"1,61,00,000",30,"3,51,93,265","15,000","1,42,480",0
7275,2200000,16800,0,9.95,"18,00,000",20,"24,12,266","9,000","17,549",0
7277,2200000,16800,0,9.9,"18,00,000",20,"23,97,987","1,200","17,489",0
7278,2200000,16800,0,9.95,"18,00,000",20,"24,12,266","5,000","17,549",0
7281,2200000,16800,0,9.9,"18,00,000",20,"24,12,266","5,000","17,549",0
7282,,31000,0,9.95,"20,00,039",23,"31,75,381","5,000","18,751",0
7283,30000000,200000,0,9.85,"1,01,50,344",20,"1,33,42,647","1,999","97,885",0
7285,6000000,600000,7600,9.95,"42,00,000",30,"92,37,572","5,000","37,324",0
7286,0,102000,10900,9.85,"35,00,000",20,"46,62,430",0,"34,007",0
7287,0,102000,10900,9.9,"35,00,000",20,"46,62,430","10,000","34,007",0
7290,2800000,22500,0,9.9,"22,40,000",20,"29,83,680","11,200","21,765",0
7291,2800000,22500,0,10.5,"22,40,000",20,"30,01,801","10,000","21,839",0
7292,2800000,22500,0,10.2,"22,40,000",20,"30,91,476","5,000","22,213",0
7297,10000000,130000,53000,9.95,"14,26,561",30,"31,38,344","5,000","12,677",0
7303,1800000,33000,4500,9.9,"13,00,000",20,"17,31,850","1,200","12,631",0
7304,1800000,33000,4500,9.9,"13,00,000",20,"17,31,850","6,500","12,631",0
7305,1800000,33000,4500,9.9,"13,00,000",20,"17,42,341","2,810","12,674",0
7306,1800000,33000,4500,9.9,"12,59,565",20,"16,88,038","5,000","12,280",0
7307,1800000,33000,4500,9.95,"13,00,000",20,"17,42,341","5,000","12,674",0
7308,600000,20500,0,9.9,"3,46,800",5,"96,342","3,468","7,385",0
7312,1700000,27000,0,9.9,"15,00,000",20,"20,10,311","5,000","14,624",0
7314,1700000,27000,0,9.9,"12,85,000",20,"17,22,109","5,000","12,528",0
7318,10000000,130000,53000,9.9,"15,00,000",30,"32,79,916","7,500","13,274",0
7319,10000000,130000,53000,9.9,"15,00,000",30,"32,79,916","1,200","13,274",0
7323,4500000,100000,0,9.9,"30,00,000",20,"39,96,293","10,000","29,149",0
7324,4500000,100000,0,9.9,"30,00,000",20,"39,96,293","15,000","29,149",0
7325,4500000,100000,0,10.5,"30,00,000",20,"40,20,088","10,000","29,249",0
7327,,25399,0,9.9,"39,39,012",18,"46,50,502","5,000","39,764",0
7328,0,25399,0,9.9,"41,00,000",20,"54,61,582","10,000","39,837",0
7329,0,25399,0,9.95,"41,00,000",20,"54,93,924","5,000","39,974",0
7331,4500000,100000,0,9.85,"30,00,000",20,"39,96,293",0,"29,149",0
7333,1100000,54000,0,9.9,"9,00,000",10,"5,33,254","9,000","11,943",0
7334,1100000,54000,0,10.5,"9,00,000",10,"5,36,252","4,500","11,968",0
7335,1100000,54000,0,9.9,"9,00,000",10,"5,36,252","5,000","11,968",0
7339,8000000,228000,0,9.95,"30,00,059",30,"65,99,432","5,000","26,660",0
7340,8000000,228000,0,9.9,"64,00,000",30,"1,39,89,893","1,200","56,638",0
7341,8000000,228000,0,9.9,"64,00,000",30,"1,39,89,893","15,000","56,638",0
7342,8000000,228000,0,9.95,"64,00,000",30,"1,40,75,642","10,000","56,875",0
7343,,100000,0,9.9,"50,75,172",20,"67,60,130","10,000","49,313",0
7344,8000000,200000,0,9.85,"50,32,000",10,"29,81,283",0,"66,777",0
7353,2000000,17000,0,9.9,"11,16,000",20,"14,86,847","5,580","10,843",0
7356,1900000,30000,5816,9.95,"17,10,000",30,"37,61,406","5,000","15,196",0
7357,5000000,20000,0,9.85,"35,00,000",20,"46,62,430",0,"34,007",0
7358,5000000,20000,0,9.95,"35,00,000",20,"46,90,013","5,000","34,124",0
7361,1900000,30000,5816,9.9,"17,10,000",20,"22,91,412","5,000","16,672",0
7364,2000000,17000,0,9.9,"12,00,000",30,"26,24,323","10,000","10,619",0
7365,2000000,17000,0,9.95,"12,00,000",30,"26,39,306","5,000","10,664",0
7366,,17000,0,9.95,"10,00,000",20,"13,40,385","5,000","9,749",0
7367,,17000,0,9.9,"10,44,475",20,"13,99,778","5,000","10,183",0
7369,3200000,60000,0,9.9,"25,56,800",20,"34,05,759","10,000","24,843",0
7373,8000000,200000,0,9.9,"60,00,000",10,"35,54,773","10,000","79,623",0
7374,2500000,26000,0,9.9,"10,00,000",20,"13,32,274","1,200","9,716",0
7375,2500000,26000,0,9.9,"10,00,000",20,"13,32,274","5,000","9,716",0
7376,10000000,100000,0,9.9,"50,75,172",20,"65,98,977","10,000","48,640",0
7380,3200000,60000,0,9.9,"25,50,000",20,"33,15,616","10,000","24,439",1
7388,5000000,20000,0,9.9,"40,00,000",20,"52,00,807","10,000","38,336",0
7389,5000000,20000,0,9.9,"35,00,000",20,"46,90,013","5,000","34,124",0
7391,5000000,56000,4500,9.95,"35,00,000",30,"75,12,310","10,000","30,585",0
7392,5000000,56000,4500,9.9,"35,00,000",20,"46,90,013","5,000","34,124",0
7394,2500000,39000,0,9.9,"17,00,000",20,"22,64,442","10,000","16,518",0
7399,2500000,39000,0,9.9,"17,00,000",20,"22,10,750","1,200","16,292",0
7400,2500000,39000,0,9.9,"17,00,000",20,"22,10,750","8,500","16,292",0
7401,2500000,39000,0,9.95,"17,50,000",20,"23,17,482","5,000","16,945",0
7402,4000000,80553,0,9.9,"32,00,000",20,"41,61,053","1,200","30,668",0
7405,4000000,80553,0,9.9,"32,00,000",20,"41,61,053","10,000","30,668",0
7406,4000000,80553,0,9.95,"32,00,000",20,"42,37,232","5,000","30,986",0
7407,5000000,40000,0,9.95,"25,00,000",17,"26,92,102","5,000","25,451",0
7408,4000000,80553,0,9.9,"34,00,000",25,"59,76,895","2,810","31,256",0
7409,4000000,30000,0,9.9,"28,00,000",20,"37,52,117","5,000","27,299",0
7412,2500000,27000,0,9.9,"18,70,000",15,"17,26,756","1,200","19,980",0
7415,2500000,27000,0,9.9,"18,70,000",15,"17,26,756","9,350","19,980",0
7416,2500000,27000,0,9.95,"18,70,000",15,"17,57,507","5,000","20,152",0
7417,2500000,27000,0,9.9,"18,70,000",15,"17,67,900","10,000","20,209",0
7419,3000000,50000,0,9.9,"23,04,020",15,"21,27,367","1,200","24,618",0
7420,3000000,100000,0,9.9,"23,00,000",10,"13,32,131","10,000","30,267",0
7421,8500000,172000,11000,9.9,"67,91,500",20,"88,30,185","1,200","65,090",0
7429,3000000,50000,0,9.9,"23,00,000",15,"21,23,664","10,000","24,575",0
7430,8500000,172000,11000,9.9,"72,25,000",20,"96,81,360","2,810","70,442",0
7433,2000000,15845,0,9.9,"14,00,000",15,"12,92,825","1,200","14,958",0
7435,2000000,72000,10980,9.95,"16,00,000",5,"4,37,371","5,000","33,955",0
7436,2000000,72000,10980,9.9,"16,00,000",5,"4,46,817","5,000","34,113",0
7437,3000000,100000,0,9.9,"24,00,000",10,"13,90,046","1,200","31,583",0
7438,3000000,100000,0,9.95,"24,00,000",10,"13,98,035","5,000","31,649",0
7439,1200000,17700,0,9.9,"8,40,000",20,"11,19,343","8,400","8,161",0
7441,1800000,15000,0,9.95,"6,96,713",15,"6,47,242","5,000","7,465",0
7443,2000000,15845,0,9.95,"14,00,000",15,"13,00,459","7,000","15,001",0
7444,2000000,15845,0,9.95,"14,00,000",15,"13,00,459","5,000","15,001",0
7445,1600000,35800,7609,9.9,"11,20,000",20,"14,56,266","5,600","10,734",0
7447,1200000,17700,0,9.95,"10,00,000",30,"21,47,446","5,000","8,738",0
7450,1600000,35800,7609,9.9,"11,20,000",20,"14,56,266","1,200","10,734",0
7451,16000000,35800,7609,9.95,"11,20,000",20,"14,65,165","5,000","10,771",0
7452,1600000,35800,7609,9.9,"11,20,000",25,"19,57,485","10,000","10,256",0
7459,800000,30000,0,9.9,"5,60,000",5,"1,52,262","1,200","11,870",0
7463,3200000,65000,8000,9.9,"25,60,000",20,"33,28,536","10,000","24,535",0
7468,3200000,65000,8000,9.9,"25,60,000",20,"33,28,536","1,200","24,535",0
7471,3200000,65000,8000,9.95,"25,60,000",20,"33,49,169","5,000","24,619",0
7476,3200000,65000,8000,9.9,"25,60,000",25,"44,73,503","10,000","23,443",0
7478,1000000,27500,0,9.9,"9,00,000",20,"12,06,400","5,000","8,774",0
7479,1000000,27500,0,10.5,"9,00,000",20,"12,56,739","5,000","8,985",0
7482,0,25000,0,9.9,"11,10,913",16,"11,06,686","1,200","11,550",0
7483,1000000,27500,0,9.9,"9,00,000",20,"12,06,400","5,000","8,774",0
7491,0,25000,0,9.95,"12,00,000",15,"11,14,679","5,000","12,858",0
7494,0,25000,0,9.95,"12,00,000",15,"11,14,679","6,000","12,858",0
7496,1500000,15350,0,9.9,"7,79,038",20,"10,13,065","1,200","7,466",0
7498,0,150000,18000,9.9,"55,00,000",20,"71,51,109","10,000","52,712",0
7501,0,150000,18000,9.9,"55,00,000",20,"71,51,109","1,200","52,712",0
7503,1500000,15350,0,9.9,"9,50,000",20,"12,35,599","2,810","9,104",0
7504,1500000,15350,0,9.9,"9,36,000",20,"12,54,635","5,000","9,125",0
7505,1500000,15350,0,9.95,"10,37,000",20,"13,56,993","5,000","9,972",0
7506,1500000,18000,0,9.9,"10,84,476",20,"14,53,379","5,000","10,573",0
7509,2000000,100000,16554,9.95,"17,00,000",18,"19,59,895","5,000","16,942",0
7510,5000000,1000000,0,9.9,"20,00,000",10,"11,58,386","1,200","26,319",0
7512,5000000,1000000,0,9.9,"20,00,000",10,"11,58,386","10,000","26,319",0
7514,2350000,23880,0,9.9,"11,50,000",15,"10,61,947","1,200","12,287",0
7523,3000000,48000,4000,9.95,"24,00,000",20,"31,39,493","5,000","23,081",0
7534,650000,12500,0,10.5,"2,04,750",6,"72,117","5,000","3,844",0
7551,3000000,48000,4000,9.9,"23,28,000",20,"30,27,150","10,000","22,311",0
7553,,27000,0,9.9,"12,54,083",15,"11,58,077","1,200","13,399",0
7555,2500000,20000,0,9.9,"20,00,000",20,"26,00,403","1,200","19,168",0
7556,2500000,20000,0,9.9,"20,00,000",20,"26,00,403","10,000","19,168",0
7557,7500000,70000,0,9.9,"35,52,620",20,"46,19,284","1,200","34,048",0
7558,0,15000,3000,9.9,"10,04,144",30,"21,43,323","2,810","8,737",0
7561,2500000,20000,0,9.95,"20,00,000",20,"26,16,329","5,000","19,234",0
7563,,27000,0,9.95,"15,00,000",15,"13,93,232","5,000","16,073",0
7564,,27000,0,9.95,"13,00,000",15,"12,07,452","6,500","13,930",0
7565,10000000,400000,56000,9.9,"33,75,000",7,"13,16,828","1,200","55,854",0
7567,7500000,70000,0,9.9,"36,00,000",20,"46,80,930","10,000","34,502",0
7568,3000000,60000,0,9.9,"22,32,000",15,"20,60,978","1,200","23,848",0
7569,3000000,60000,0,9.9,"21,00,000",15,"19,39,008","10,000","22,438",0
7570,3000000,60000,0,9.95,"21,00,000",15,"19,50,572","5,000","22,502",0
7571,3000000,60000,0,9.9,"21,00,000",15,"19,85,247","10,000","22,695",0
7572,3000000,60000,0,9.9,"21,00,000",20,"28,14,222","5,000","20,474",0
7573,3000000,60000,0,9.95,"21,00,000",20,"28,14,222","10,000","20,474",0
7574,3000000,60000,0,10.1,"21,00,000",15,"20,20,251","5,000","22,888",0
7582,,22500,0,9.95,"15,00,000",20,"19,62,504","5,000","14,425",1
7598,,21000,0,9.95,"13,00,000",30,"27,90,554","5,000","11,360",0
7600,1500000,20000,0,9.95,"3,93,750",15,"3,65,761","5,000","4,219",0
7604,,20000,0,9.95,"13,51,757",20,"17,68,242","5,000","13,000",0
7605,,21000,0,9.9,"13,00,000",30,"27,73,387","6,500","11,312",0
7629,2000000,34000,0,10,"15,00,000",20,"20,34,270","5,000","14,724",0
7630,2000000,34000,0,10.2,"15,00,000",20,"20,70,059","5,000","14,875",0
7631,0,50000,0,9.95,"15,00,000",7,"5,88,496","5,000","24,863",0
7633,0,37000,0,9.9,"20,00,000",25,"34,10,184","1,200","18,033",0
7634,0,37000,0,9.95,"20,00,000",25,"34,31,648","5,000","18,103",0
7636,3500000,65000,10000,9.9,"23,76,103",20,"30,89,706","1,200","22,772",0
7638,4500000,25000,0,9.9,"14,31,835",20,"18,62,034","1,200","13,722",0
7640,3500000,65000,5000,9.9,"24,00,000",15,"22,16,108","10,000","25,643",0
7641,3500000,65000,5000,9.95,"24,00,000",15,"22,29,125","5,000","25,717",0
7643,,40000,0,9.95,"27,03,514",20,"35,36,485","5,000","26,000",1
7645,1000000,17500,0,9.9,"8,46,000",10,"4,89,992","1,200","11,133",0
7659,3500000,45000,0,9.95,"28,00,000",20,"36,63,170","10,000","26,927",0
7660,1500000,17000,0,9.9,"9,00,000",20,"11,70,487","2,810","8,625",0
7661,8300000,110000,0,9.9,"60,00,000",20,"78,01,210","10,000","57,504",0
7662,1000000,11000,0,10.5,"5,05,062",20,"7,05,372","5,000","5,042",0
7663,3500000,45000,0,9.95,"28,00,000",20,"36,63,170","5,000","26,927",0
7664,8300000,110000,0,9.95,"60,00,000",20,"78,48,989","5,000","57,702",0
7668,7231000,34000,15000,10,"7,23,276",20,"9,80,723","5,000","7,100",0
7669,0,17500,0,9.9,"10,00,000",10,"5,79,234","5,000","13,159",0
7672,6000000,60000,0,9.95,"30,00,000",11,"19,46,760","5,000","37,474",0
7676,,50000,0,9.95,"33,70,000",20,"44,08,665","5,000","32,409",0
7678,5000000,200000,0,9.9,"35,00,000",5,"9,51,563","10,000","74,192",0
7679,,30000,0,9.9,"12,00,000",10,"6,95,065","1,200","15,791",0
7685,3800000,24500,0,9.95,"12,63,243",15,"11,73,343","5,000","13,536",0
7689,3000000,36000,0,9.9,"15,12,030",18,"17,32,775","1,200","15,020",0
7690,1700000,18000,0,9.95,"13,38,858",30,"28,73,141","5,000","11,700",0
7696,0,24000,0,9.9,"16,05,599",20,"20,87,639","1,200","15,388",0
7697,0,24000,0,10.5,"4,60,934",20,"6,44,013","5,000","4,601",0
7700,6440000,150000,0,9.9,"51,50,000",7,"20,09,348","10,000","85,230",0
7702,,55000,0,9.9,"15,62,002",5,"4,24,667","1,200","33,111",0
7706,,17000,0,9.9,"8,62,779",20,"11,49,333","8,627","8,383",0
7712,,55000,0,9.9,"16,00,000",5,"4,35,006","8,000","33,916",0
7714,0,24000,0,9.9,"10,00,000",20,"13,00,201","5,000","9,584",0
7719,4900000,51000,0,9.9,"28,85,000",20,"37,51,000","10,000","27,650",0
7720,4900000,51000,0,9.9,"29,00,000",20,"38,86,103","5,000","28,274",0
7722,8600000,100000,0,9.9,"68,80,000",18,"78,83,154","10,000","68,347",0
7725,4900000,51000,0,9.95,"30,00,000",20,"39,24,494","5,000","28,851",0
7726,,45000,0,9.9,"25,00,000",15,"23,08,320","2,810","26,712",0
7729,20000000,4000000,35000,9.95,"1,49,40,000",20,"1,95,43,459","5,000","1,43,679",0
7731,20000000,4000000,35000,9.9,"1,49,40,000",20,"1,94,24,993","74,700","1,43,185",0
7732,20000000,4000000,35000,10.2,"1,49,40,000",20,"2,06,17,796","5,000","1,48,155",0
7734,,18000,0,9.9,"10,65,786",20,"13,85,989","1,200","10,214",0
7735,0,18000,0,9.9,"11,00,000",20,"14,30,425","2,810","10,542",0
7736,0,18000,0,9.9,"11,00,000",20,"14,30,425","5,500","10,542",0
7737,2000000,20000,0,9.95,"17,10,000",20,"22,36,998","5,000","16,445",0
7738,0,18000,0,9.95,"11,00,000",20,"14,39,341","5,000","10,578",0
7739,0,18000,0,9.9,"11,00,000",20,"14,30,425","1,200","10,542",0
7746,5000000,28000,0,9.95,"10,82,988",20,"14,16,776","5,000","10,415",0
7749,1500000,18000,0,9.9,"9,13,531",20,"11,87,917","1,200","8,755",0
7750,,40000,0,9.9,"21,79,491",20,"28,33,904","2,810","20,888",0
7763,500000,18000,3000,9.9,"3,50,000",20,"4,55,274","3,500","3,354",0
7771,0,39500,0,9.9,"20,04,693",20,"26,06,494","10,000","19,213",0
7773,5000000,28000,0,9.9,"10,90,000",20,"14,17,505","1,200","10,446",0
7774,5000000,28000,0,9.9,"10,90,000",20,"14,17,505","5,450","10,446",0
7775,0,39500,0,9.95,"25,00,000",20,"32,70,669","5,000","24,042",0
7776,0,39500,0,9.9,"21,50,000",18,"24,63,651","10,000","21,358",0
7778,0,45000,0,9.95,"27,29,694",15,"25,35,537","5,000","29,249",0
7779,2500000,34000,0,9.95,"20,00,000",30,"42,93,016","5,000","17,477",0
7780,2500000,34000,0,9.9,"20,00,000",30,"42,66,892","10,000","17,403",0
7782,,97000,30000,9.9,"40,00,000",20,"52,00,807","2,810","38,336",0
7783,0,97000,30000,9.9,"40,00,000",20,"52,00,807","10,000","38,336",0
7785,6000000,150000,0,9.9,"42,00,000",15,"38,78,016","1,200","44,876",0
7786,6000000,150000,0,9.95,"42,00,000",15,"39,00,912","5,000","45,005",0
7798,2370000,50000,0,9.95,"19,00,000",15,"17,64,792","5,000","20,359",0
7799,6000000,70000,0,9.9,"36,00,000",18,"41,24,893","1,200","35,763",0
7815,1500000,30000,6000,9.9,"2,97,000",20,"3,86,388","2,970","2,846",0
7823,,34000,0,9.9,"16,00,000",13,"12,50,402","1,200","18,271",0
7824,0,34000,0,9.9,"16,00,000",12,"11,73,483","5,000","19,260",0
7825,1000000,28000,8000,9.9,"7,00,000",20,"9,10,548","1,200","6,708",0
7827,,33000,0,9.95,"60,00,000",30,"1,28,77,174","5,000","52,432",0
7829,1000000,28000,8000,9.9,"7,00,000",20,"9,38,430","5,000","6,824",0
7833,0,38600,0,9.95,"26,71,000",30,"57,32,448","5,000","23,341",0
7834,0,38600,0,9.9,"22,96,000",30,"48,97,733","10,000","19,979",0
7835,0,38600,0,9.9,"22,10,000",30,"47,13,647","10,000","19,231",0
7837,2370000,50000,0,9.9,"19,00,000",15,"17,54,351","5,000","20,301",0
7849,0,39000,12000,9.9,"20,00,000",30,"42,66,892","10,000","17,403",0
7855,500000,30000,0,9.9,"3,50,000",20,"4,55,274","3,500","3,354",0
7856,0,39000,12000,9.95,"20,00,000",30,"42,93,016","5,000","17,477",0
7857,0,39000,12000,9.9,"20,00,000",30,"42,66,892","10,000","17,403",0
7866,3000000,29000,0,9.95,"19,20,000",20,"25,12,005","5,000","18,464",0
7868,3000000,29000,0,9.9,"19,20,000",20,"25,73,048","5,000","18,719",0
7873,14000000,100000,0,9.9,"50,00,000",20,"65,01,008","10,000","47,920",0
7878,1000000,45000,0,9.9,"6,93,000",5,"1,88,409","1,200","14,690",0
7898,1500000,30000,0,9.95,"12,01,500",10,"6,99,915","5,000","15,844",0
7902,2500000,23500,0,9.9,"10,13,814",20,"13,18,363","1,200","9,716",0
7905,2500000,23500,0,9.9,"11,92,665",11,"7,91,794","5,000","15,033",0
7910,1000000,18000,0,9.9,"7,00,000",20,"9,10,548","1,200","6,708",0
7912,3000000,50000,0,9.9,"21,00,000",20,"27,30,627","5,000","20,126",0
7914,0,22300,0,9.9,"18,00,000",20,"23,40,465","1,200","17,251",0
7915,1000000,20000,2750,9.9,"8,00,000",15,"7,38,856","1,200","8,547",0
7916,0,22300,0,9.9,"18,00,000",20,"23,40,465","2,810","17,251",0
7917,0,22300,0,9.9,"18,00,000",20,"23,40,465","9,000","17,251",0
7918,0,32000,0,9.95,"22,00,000",20,"28,78,168","5,000","21,157",0
